gaTrackerData.jobId,icon,name,highlightPhrase
2881895601,vacation,Vacation & Paid Time Off,Decent vacation time but limited roll over
3379734549,health,Health Insurance,Top notch coverage and low cost to employees.
3379734549,retirement,401K Plan,"They offer matching, which isn't too common at most companies because they usually have to be pretty large and most companies in the area are small/earlier stage. "
3379734549,vacation,Vacation & Paid Time Off,"They offer the standard 3 weeks with 40 weeks when you start. That's pretty good, but lots of other companies have free/unlimited time off so if they could offer 4 weeks per year, that would make the benefit 5 stars. "
3393974607,pension,Pension Plan,Fully vested after 3 years with the company
3393974607,retirement,401K Plan,Matches 50% of your contribution between 0 and 6%.
3393974607,vacation,Vacation & Paid Time Off,Only two weeks vacation for new employees. Flex time and work from home is extremely limited.
3437640281,health,Health Insurance,Copays and deductibles increasingly more expensive
3365106024,health,Health Insurance,High deductible plan. Premiums deducted from pay check . Company pays very little toward instead. 
3365106024,vacation,Vacation & Paid Time Off,"6 paid holidays. 10 days paid time of for 1st 5 years, then 3 weeks for 6 through 9 years, and max out at 4 weeks in 10th year. Accrue sick time, but penalized for using it. Sick time is not paid out if you leave the company. "
3365106024,retirement,401K Plan,No company match. Company did away with match in 2018 to save Corp expenses. 
3425654710,health,Health Insurance,This seems to be an issue among the financing companies in this country. 
3425654710,retirement,401K Plan,Company match could be better
3425654710,vacation,Vacation & Paid Time Off,"You essentially earn the PTO, depending on the position and department a lot of people are unable to actually take the time they earn off and the company doesn't allow vacation time to rollover to the next year. The company also doesn't allow employees to cash out the earned time off at the end of the year, if it isn't used its lost. "
3464134205,retirement,401K Plan,I really liked it a lot.
3464134205,vacation,Vacation & Paid Time Off,ok vacation and paid time off. it depends on a manager.
3464134205,health,Health Insurance,decent health insurance with affordable premium
3455758593,health,Health Insurance,Great health insurance through Cigna
3455758593,vacation,Vacation & Paid Time Off,Unlimited vacation - no accrual.
3455758593,wfh,Work From Home,Flexible to WFH if needed.  Not a lot though.
3426800305,vacation,Vacation & Paid Time Off,Carry over hours could be a little higher to begin with but allows purpose to stay with the company longer.
3432397092,retirement,401K Plan,Great for interns too as well. 
3432397092,health,Health Insurance,Package options were mediocre and expensive 
3432397092,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3394654107,health,Health Insurance,"Best: United Health Care is the provider, and 4 different plans are offered, based on how much care you need. 
Worst: Even with the higher deductible HSAs, you still have to pay some premiums."
3394654107,retirement,401K Plan,"Best: T. Rowe Price
Worst: not fully vested until you have worked 3 consecutive years"
3394654107,vacation,Vacation & Paid Time Off,InfoSec Team Promoted Work-Life Balance strongly. Not sure about the company or other management. 
3385912606,health,Health Insurance,"Health insurance is the best I have ever had. Not only is it incredibly affordable, but it's wonderful coverage. "
3385912606,retirementPlan,Retirement Plan,The matching of our company's retirement plan is higher than anywhere else I have worked. 
3385912606,vacation,Vacation & Paid Time Off,"Great time off, and the coverage of the company allows you to take it off with no guilt or hassle. The company strongly encourages time off as well. "
3462709748,health,Health Insurance,Medical plan select fits our current needs
3462709748,retirement,401K Plan,"Matching rate is low, reduced to match ""what similar companies match"""
3462709748,vacation,Vacation & Paid Time Off,"Excellent, very flexible on vacation and PTO usage.  One of the better benefits."
3067422812,health,Health Insurance,Very competitive health plans including family benefits
3067422812,retirement,401K Plan,The 401k benefit seems pretty standard. There is a match at 50% contribution up to 4%. The downside is the vesting is 3 years so the match doesn't count for anything unless you stay for over 3 years
3067422812,vacation,Vacation & Paid Time Off,First year is 10 days.
3433245999,retirement,401K Plan,EY has a pension plan that offers a lump sum.
3433245999,health,Health Insurance,Health Insurance is decent. In a ppo and high deductible. They match the contributions you make to your HSA which is nice however that is pretty standard across lots of companies. 
3433245999,matPatLeave,Maternity & Paternity Leave,"The fact that both maternity and paternity leaves are offered is a great benefit to parents,"
3464624089,health,Health Insurance,Great plan with a low co-pay.
3464624089,retirement,401K Plan,The company matches a portion of your contribution.  This year they increased the amount they match.
3464624089,matPatLeave,Maternity & Paternity Leave,"Very generous - I have not had children while working here, but everyone seems very pleased including the guys."
3461371671,discount,Employee Discount,About 50% off rental cars 
3461371671,retirement,401K Plan,Easy 401k program at enterprise 
3461371671,vacation,Vacation & Paid Time Off,Just had to plan in advance but every paid time off was accepted 
3439723249,health,Health Insurance,Many health insurance to choose from.
3439723249,vacation,Vacation & Paid Time Off,Two weeks vacation. Better if negotiate for more. Selected holidays off.
3439723249,retirement,401K Plan,UC Davis has pension plan. Employer matching contribution is the best.
3418019738,health,Health Insurance,way too expensive so i ended up not buying any insurance through the company. i now have to live life with 0 insurance
3418019738,retirement,401K Plan,company match and options on how aggressive you want to invest in your future.  easy to follow plan which allows for direct pay roll deductions
3467693543,retirement,401K Plan,I really liked it a lot.
3467693543,vacation,Vacation & Paid Time Off,ok vacation and paid time off. it depends on a manager.
3467693543,health,Health Insurance,decent health insurance with affordable premium
3459708323,retirement,401K Plan,match is good. Could be better. 
3459708323,vacation,Vacation & Paid Time Off,3 weeks to start and 5 weeks after 5 years
3459708323,wfh,Work From Home,You don't get to work from home when you're building parts.
3430217672,health,Health Insurance,It's cheaper than getting it yourself. But health care is still a ripoff in the US
